citation,pmid
1. Funk CD. Prostaglandins and leukotrienes: advances in eicosanoid biology. Science. 2001 Nov 30;294(5548):1871–5. 
,11729303
1. Funk CD. Prostaglandins and leukotrienes: advances in eicosanoid biology. Science. 2001 Nov 30;294(5548):1871–5. 
,11729303
