citation,pmid
"Ye J, Rawson RB, Komuro R, Chen X, Davé UP, Prywes R, et al. ER stress induces cleavage of membrane-bound ATF6 by the same proteases that process SREBPs. Mol Cell. 2000 Dec;6(6):1355–64.",11163209
"Cui W, Li J, Ron D, Sha B. The structure of the PERK kinase domain suggests the mechanism for its activation. Acta Crystallogr D Biol Crystallogr. 2011 May;67(Pt 5):423–8.",21543844
"Fung TS, Liu DX. Human Coronavirus: Host-Pathogen Interaction. Annu Rev Microbiol. 2019 Sep 8;73:529–57.",31226023
"Gordon DE, Jang GM, Bouhaddou M, Xu J, Obernier K, White KM, et al. A SARS-CoV-2 protein interaction map reveals targets for drug repurposing. Nature. 2020 Jul;583(7816):459–68.",32353859
