citation,pmid
"1. Maeda T, Hanna AN, Sim AB, Chua PP, Chong MT, Tron VA. GADD45 regulates G2/M arrest, DNA repair, and cell death in keratinocytes following ultraviolet exposure. J Invest Dermatol. 2002 Jul;119(1):22–6. 
",12164919
