citation,pmid
"Linehan WM, Rouault TA. Molecular pathways: Fumarate hydratase-deficient kidney cancer--targeting the Warburg effect in cancer. Clin Cancer Res. 2013 Jul 1;19(13):3345–52.",23633457
"Schmidt LS, Linehan WM. Hereditary leiomyomatosis and renal cell carcinoma. Int J Nephrol Renovasc Dis. 2014 Jun 20;7:253–60.",25018647
"Srinivasan R, Ricketts CJ, Sourbier C, Linehan WM. New strategies in renal cell carcinoma: targeting the genetic and metabolic basis of disease. Clin Cancer Res. 2015 Jan 1;21(1):10–7.",25564569
