citation,pmid
"Agarwal P, Wylie JN, Galceran J, Arkhitko O, Li C, Deng C, et al. Tbx5 is essential for forelimb bud initiation following patterning of the limb field in the mouse embryo. Development. 2003 Feb;130(3):623–33.",12490567
"Verheyden JM, Sun X. An Fgf/Gremlin inhibitory feedback loop triggers termination of limb bud outgrowth. Nature. 2008 Jul 31;454(7204):638–41.",18594511
"Bouldin CM, Gritli-Linde A, Ahn S, Harfe BD. Shh pathway activation is present and required within the vertebrate limb bud apical ectodermal ridge for normal autopod patterning. Proc Natl Acad Sci U S A. 2010 Mar 23;107(12):5489–94.",20212115
"Duboc V, Logan MPO. Regulation of limb bud initiation and limb-type morphology. Dev Dyn. 2011 May;240(5):1017–27.",21360788
"Cooper KL, Hu JK-H, ten Berge D, Fernandez-Teran M, Ros MA, Tabin CJ. Initiation of proximal-distal patterning in the vertebrate limb by signals and growth. Science. 2011 May 27;332(6033):1083–6.",21617075
"Ericsson R, Knight R, Johanson Z. Evolution and development of the vertebrate neck. J Anat. 2013 Jan;222(1):67–78.",22697305
