citation,pmid
"Abadjieva A, Pauwels K, Hilven P, Crabeel M. A new yeast metabolon involving at least the two first enzymes of arginine biosynthesis: acetylglutamate synthase activity requires complex formation with acetylglutamate kinase. J Biol Chem. 2001 Nov 16;276(46):42869–80.",11553611
"Pauwels K, Abadjieva A, Hilven P, Stankiewicz A, Crabeel M. The N-acetylglutamate synthase/N-acetylglutamate kinase metabolon of Saccharomyces cerevisiae allows co-ordinated feedback regulation of the first two steps in arginine biosynthesis. Eur J Biochem. 2003 Mar;270(5):1014–24.",12603335
