citation,pmid
"Sato N, Brivanlou AH. Manipulation of self-renewal in human embryonic stem cells through a novel pharmacological GSK-3 inhibitor. Methods Mol Biol. 2006;331:115–28.",16881513
"Pereira L, Yi F, Merrill BJ. Repression of Nanog gene transcription by Tcf3 limits embryonic stem cell self-renewal. Mol Cell Biol. 2006 Oct;26(20):7479–91.",16894029
"Miyabayashi T, Teo J-L, Yamamoto M, McMillan M, Nguyen C, Kahn M. Wnt/beta-catenin/CBP signaling maintains long-term murine embryonic stem cell pluripotency. Proc Natl Acad Sci U S A. 2007 Mar 27;104(13):5668–73.",17372190
