citation,pmid
"1. Hankamer B, Barber J, Boekema EJ. STRUCTURE AND MEMBRANE ORGANIZATION OF PHOTOSYSTEM II IN GREEN PLANTS. Annu Rev Plant Physiol Plant Mol Biol. 1997 Jun;48:641–71. 
",15012277
